"Ticker","Date","predictions"
"ALL",2015-11-03,0.00450353941703517
"ALL",2016-02-04,2.00295083393892e-05
"AMG",2014-02-04,-0.00373231722779577
"AMG",2014-04-29,-0.00137014780984863
"AMG",2014-11-03,0.000960634387056833
"AMG",2015-01-27,-0.00106452279009404
"AMG",2015-04-29,0.00433699817525388
"AMG",2015-07-28,0.00498521474956388
"AMG",2015-11-09,-0.00662550649988153
"AMP",2015-04-23,0.00575596714268267
"AMP",2015-07-23,0.00130431380213712
"AMP",2015-10-22,0.0028443461008629
"AMP",2016-01-28,0.0039944572703464
"AMP",2016-04-28,0.00118269150413546
"AMP",2016-07-27,0.00460091807391944
"AON",2014-07-25,-0.00184460986567445
"AON",2015-02-06,0.00381259754354286
"AON",2015-05-01,-0.000515932673539221
"AON",2015-07-31,0.00106882683436406
"AON",2015-10-30,0.00191490432864189
"AON",2016-02-05,0.00410125611951831
"AON",2016-07-29,0.00239341612654713
"CXO",2014-02-20,0.00175659423209991
"CXO",2014-05-12,0.000749775505408695
"CXO",2014-08-07,0.00118290799493406
"CXO",2015-02-26,0.00674458022201534
"CXO",2015-05-05,0.00662025601537806
"CXO",2015-07-30,0.0054745571008894
"CXO",2015-11-05,0.00263008175101216
"CXO",2016-02-25,0.00640572624232492
"AKAM",2014-07-30,0.00412080574994761
"AKAM",2014-10-29,0.00164712001661492
"AKAM",2015-02-10,-0.00245400713598999
"AKAM",2015-04-28,0.000136716634139708
"AKAM",2015-07-28,0.00215766492343426
"AKAM",2015-10-27,0.00569910245303984
"AKAM",2016-04-26,0.000109680591648953
"ALB",2014-10-23,-0.00164652048335072
"ALB",2015-01-29,-0.000285978497631095
"ALB",2015-05-07,0.00544971939807988
"ALB",2015-08-06,0.00308054515231559
"ALB",2015-11-05,0.00043944712408156
"ALB",2016-05-11,0.000643401897603618
"APD",2014-04-23,0.0066602363120566
"APD",2014-07-23,-0.00249709964015095
"APD",2014-10-30,-0.000903451190602908
"APD",2015-04-30,-0.000823079980298458
"APD",2015-07-30,0.00199235667792902
"APD",2015-10-29,0.00028126625964979
"APD",2016-01-29,-0.00344762588823773
"APD",2016-04-28,-0.00265094700005941
"ARE",2014-11-03,0.0027227784185222
"ARE",2015-02-03,0.000470216732576842
"ARE",2015-04-28,0.00388011107589456
"ARE",2015-07-28,-0.000363342673853351
"ARE",2016-02-02,-0.00180374117443734
"ARE",2016-05-03,-0.00303347144798649
"ARE",2016-08-02,-0.000711395991661007
"AVY",2014-10-24,0.00294034706841093
"AVY",2015-02-02,0.000482705246266008
